STATION,NAME,DATE,AVG,TMAX,TMIN
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/28/02,,45,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/29/02,,52,33
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",11/30/02,,33,13
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/1/02,,52,13
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/2/02,,41,15
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/3/02,,26,13
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/4/02,,28,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/5/02,,25,14
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/6/02,,47,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/7/02,,45,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/8/02,,32,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/9/02,,42,9
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/10/02,,50,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/11/02,,45,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/12/02,,47,30
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/13/02,,47,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/14/02,,54,20
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/15/02,,59,26
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/16/02,,37,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/17/02,,45,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/18/02,,53,39
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/19/02,,39,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/20/02,,34,26
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/21/02,,36,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/22/02,,34,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/23/02,,29,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/24/02,,23,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/25/02,,25,14
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/26/02,,42,12
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/27/02,,40,23
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/28/02,,59,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/29/02,,53,30
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/30/02,,50,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",12/31/02,,40,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/1/03,,34,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/2/03,,32,17
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/3/03,,39,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/4/03,,48,24
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/5/03,,36,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/6/03,,35,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/7/03,,59,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/8/03,,67,34
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/9/03,,42,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/10/03,,25,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/11/03,,24,4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/12/03,,43,5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/13/03,,24,12
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/14/03,,25,8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/15/03,,20,3
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/16/03,,21,8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/17/03,,13,-3
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/18/03,,20,8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/19/03,,38,5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/20/03,,26,15
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/21/03,,17,5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/22/03,,13,-2
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/23/03,,6,-8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/24/03,,19,2
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/25/03,,31,8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/26/03,,8,-3
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/27/03,,31,6
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/28/03,,32,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/29/03,,25,15
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/30/03,,40,19
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",1/31/03,,37,33
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/1/03,,51,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/2/03,,40,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/3/03,,37,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/4/03,,19,8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/5/03,,28,8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/6/03,,25,1
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/7/03,,18,-8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/8/03,,29,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/9/03,,25,5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/10/03,,26,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/11/03,,41,8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/12/03,,36,6
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/13/03,,48,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/14/03,,36,29
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/15/03,,29,11
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/16/03,,20,5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/17/03,,30,-7
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/18/03,,45,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/19/03,,40,15
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/20/03,,49,30
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/21/03,,49,29
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/22/03,,30,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/23/03,,22,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/24/03,,10,0
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/25/03,,14,-6
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/26/03,,27,4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/27/03,,34,10
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",2/28/03,,36,18
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/1/03,,34,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/2/03,,28,5
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/3/03,,39,13
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/4/03,,30,8
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/5/03,,16,4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/6/03,,30,3
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/7/03,,31,21
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/8/03,,23,4
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/9/03,,17,2
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/10/03,,22,9
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/11/03,,54,16
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/12/03,,41,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/13/03,,44,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/14/03,,58,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/15/03,,77,38
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/16/03,,76,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/17/03,,76,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/18/03,,64,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/19/03,,47,37
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/20/03,,43,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/21/03,,50,30
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/22/03,,60,31
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/23/03,,73,34
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/24/03,,67,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/25/03,,62,40
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/26/03,,60,37
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/27/03,,62,42
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/28/03,,42,30
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/29/03,,45,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/30/03,,49,23
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",3/31/03,,75,32
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/1/03,,87,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/2/03,,82,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/3/03,,76,40
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/4/03,,40,29
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/5/03,,35,27
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/6/03,,39,29
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/7/03,,32,28
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/8/03,,35,25
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/9/03,,51,22
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/10/03,,68,30
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/11/03,,76,42
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/12/03,,72,39
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/13/03,,79,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/14/03,,87,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/15/03,,83,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/16/03,,70,44
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/17/03,,50,40
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/18/03,,55,43
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/19/03,,54,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/20/03,,52,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/21/03,,64,44
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/22/03,,68,38
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/23/03,,69,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/24/03,,56,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/25/03,,70,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/26/03,,73,41
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/27/03,,77,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/28/03,,73,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/29/03,,57,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",4/30/03,,61,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/1/03,,64,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/2/03,,65,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/3/03,,70,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/4/03,,59,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/5/03,,63,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/6/03,,71,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/7/03,,70,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/8/03,,59,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/9/03,,73,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/10/03,,65,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/11/03,,57,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/12/03,,69,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/13/03,,75,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/14/03,,76,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/15/03,,64,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/16/03,,70,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/17/03,,75,51
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/18/03,,76,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/19/03,,73,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/20/03,,63,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/21/03,,67,45
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/22/03,,72,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/23/03,,69,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/24/03,,67,56
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/25/03,,76,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/26/03,,80,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/27/03,,84,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/28/03,,83,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/29/03,,81,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/30/03,,92,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",5/31/03,,75,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/1/03,,74,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/2/03,,62,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/3/03,,64,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/4/03,,74,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/5/03,,75,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/6/03,,72,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/7/03,,73,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/8/03,,72,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/9/03,,81,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/10/03,,79,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/11/03,,78,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/12/03,,78,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/13/03,,88,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/14/03,,87,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/15/03,,85,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/16/03,,88,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/17/03,,89,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/18/03,,81,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/19/03,,81,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/20/03,,81,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/21/03,,83,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/22/03,,88,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/23/03,,91,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/24/03,,94,74
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/25/03,,83,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/26/03,,76,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/27/03,,86,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/28/03,,84,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/29/03,,81,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",6/30/03,,84,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/1/03,,87,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/2/03,,89,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/3/03,,95,73
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/4/03,,89,75
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/5/03,,88,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/6/03,,91,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/7/03,,91,72
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/8/03,,79,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/9/03,,85,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/10/03,,79,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/11/03,,84,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/12/03,,82,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/13/03,,84,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/14/03,,91,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/15/03,,87,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/16/03,,87,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/17/03,,93,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/18/03,,83,71
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/19/03,,82,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/20/03,,87,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/21/03,,82,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/22/03,,79,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/23/03,,80,56
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/24/03,,85,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/25/03,,93,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/26/03,,98,75
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/27/03,,84,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/28/03,,86,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/29/03,,86,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/30/03,,86,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",7/31/03,,86,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/1/03,,86,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/2/03,,87,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/3/03,,86,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/4/03,,82,63
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/5/03,,80,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/6/03,,85,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/7/03,,88,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/8/03,,86,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/9/03,,84,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/10/03,,84,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/11/03,,86,66
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/12/03,,79,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/13/03,,83,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/14/03,,84,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/15/03,,93,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/16/03,,97,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/17/03,,97,74
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/18/03,,97,73
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/19/03,,93,75
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/20/03,,99,73
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/21/03,,91,70
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/22/03,,84,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/23/03,,88,65
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/24/03,,100,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/25/03,,101,72
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/26/03,,98,74
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/27/03,,94,69
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/28/03,,88,72
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/29/03,,88,68
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/30/03,,76,62
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",8/31/03,,68,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/1/03,,77,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/2/03,,82,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/3/03,,82,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/4/03,,79,50
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/5/03,,85,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/6/03,,89,61
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/7/03,,89,58
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/8/03,,86,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/9/03,,86,60
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/10/03,,89,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/11/03,,88,67
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/12/03,,74,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/13/03,,63,59
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/14/03,,74,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/15/03,,79,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/16/03,,82,54
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/17/03,,84,64
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/18/03,,76,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/19/03,,66,41
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/20/03,,71,43
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/21/03,,59,53
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/22/03,,65,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/23/03,,76,42
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/24/03,,70,48
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/25/03,,63,40
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/26/03,,69,49
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/27/03,,62,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/28/03,,59,40
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/29/03,,65,34
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",9/30/03,,61,35
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/1/03,,56,36
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/2/03,,60,30
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/3/03,,72,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/4/03,,78,41
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/5/03,,79,46
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/6/03,,83,47
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/7/03,,81,52
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/8/03,,80,55
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/9/03,,80,57
USW00014933,"DES MOINES INTERNATIONAL AIRPORT, IA US",10/10/03,,75,56
